Participant,DoF,Contents,Codecs,Bitrates,Scores,HRScores,DMOS,Content,Codec,Bitrate,PcqmAvg,p2pointMSEPSNR,p2planeMSEPSNR,YPSNR,UPSNR,VPSNR
39,2,1,3,3,3,5,3,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
39,2,1,3,4,4,5,4,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
39,2,1,3,5,4,5,4,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
39,2,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
39,2,2,2,3,2,5,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
39,2,2,2,4,2,5,2,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
39,2,2,2,5,4,5,4,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
39,2,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
39,2,2,3,3,1,5,1,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
39,2,2,3,4,3,5,3,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
39,2,2,3,5,3,5,3,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
39,2,3,2,2,1,5,1,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
39,2,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
39,2,3,2,4,4,5,4,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
39,2,3,2,5,5,5,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
39,2,3,3,2,3,5,3,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
39,2,3,3,3,1,5,1,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
39,2,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
39,2,3,3,5,4,5,4,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
39,2,4,2,2,1,4,2,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
39,2,4,2,3,3,4,4,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
39,2,4,2,4,4,4,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
39,2,4,2,5,3,4,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
39,2,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
39,2,4,3,3,3,4,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
39,2,4,3,4,1,4,2,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
39,2,4,3,5,2,4,3,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
40,2,1,2,2,1,4,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
40,2,1,2,3,2,4,3,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
40,2,1,2,4,2,4,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
40,2,1,2,5,4,4,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
40,2,1,3,2,1,4,2,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
40,2,1,3,3,1,4,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
40,2,1,3,4,3,4,4,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
40,2,1,3,5,3,4,4,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
40,2,2,2,2,1,5,1,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
40,2,2,2,3,2,5,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
40,2,2,2,4,3,5,3,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
40,2,2,2,5,3,5,3,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
40,2,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
40,2,2,3,3,2,5,2,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
40,2,2,3,4,3,5,3,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
40,2,2,3,5,4,5,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
40,2,3,2,2,1,4,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
40,2,3,2,3,1,4,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
40,2,3,2,4,3,4,4,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
40,2,3,2,5,4,4,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
40,2,3,3,2,1,4,2,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
40,2,3,3,3,1,4,2,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
40,2,3,3,4,2,4,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
40,2,3,3,5,3,4,4,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
40,2,4,2,2,1,2,4,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
40,2,4,2,3,2,2,5,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
40,2,4,2,4,2,2,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
40,2,4,2,5,3,2,6,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
40,2,4,3,2,1,2,4,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
40,2,4,3,3,1,2,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
40,2,4,3,4,2,2,5,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
40,2,4,3,5,2,2,5,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
41,2,1,2,2,3,2,6,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
41,2,1,2,3,3,2,6,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
41,2,1,2,4,4,2,7,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
41,2,1,2,5,2,2,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
41,2,1,3,2,1,2,4,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
41,2,1,3,3,2,2,5,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
41,2,1,3,4,3,2,6,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
41,2,1,3,5,4,2,7,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
41,2,2,2,2,1,4,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
41,2,2,2,3,2,4,3,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
41,2,2,2,4,3,4,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
41,2,2,2,5,5,4,6,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
41,2,2,3,2,1,4,2,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
41,2,2,3,3,3,4,4,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
41,2,2,3,4,4,4,5,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
41,2,2,3,5,4,4,5,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
41,2,3,2,2,2,5,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
41,2,3,2,3,2,5,2,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
41,2,3,2,4,3,5,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
41,2,3,2,5,3,5,3,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
41,2,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
41,2,3,3,3,2,5,2,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
41,2,3,3,4,2,5,2,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
41,2,3,3,5,4,5,4,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
41,2,4,2,2,1,4,2,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
41,2,4,2,3,2,4,3,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
41,2,4,2,4,2,4,3,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
41,2,4,2,5,3,4,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
41,2,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
41,2,4,3,3,3,4,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
41,2,4,3,4,3,4,4,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
41,2,4,3,5,2,4,3,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
42,2,1,2,2,1,1,5,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
42,2,1,2,3,1,1,5,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
42,2,1,2,4,2,1,6,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
42,2,1,2,5,2,1,6,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
42,2,1,3,2,1,1,5,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
42,2,1,3,3,1,1,5,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
42,2,1,3,4,2,1,6,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
42,2,1,3,5,2,1,6,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
42,2,2,2,2,1,3,3,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
42,2,2,2,3,2,3,4,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
42,2,2,2,4,2,3,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
42,2,2,2,5,2,3,4,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
42,2,2,3,2,1,3,3,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
42,2,2,3,3,1,3,3,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
42,2,2,3,4,2,3,4,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
42,2,2,3,5,2,3,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
42,2,3,2,2,1,2,4,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
42,2,3,2,3,2,2,5,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
42,2,3,2,4,2,2,5,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
42,2,3,2,5,3,2,6,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
42,2,3,3,2,1,2,4,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
42,2,3,3,3,2,2,5,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
42,2,3,3,4,2,2,5,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
42,2,3,3,5,2,2,5,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
42,2,4,2,2,1,1,5,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
42,2,4,2,3,1,1,5,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
42,2,4,2,4,1,1,5,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
42,2,4,2,5,2,1,6,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
42,2,4,3,2,1,1,5,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
42,2,4,3,3,1,1,5,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
42,2,4,3,4,2,1,6,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
42,2,4,3,5,1,1,5,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
43,2,1,2,2,2,3,4,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
43,2,1,2,3,3,3,5,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
43,2,1,2,4,4,3,6,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
43,2,1,2,5,3,3,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
43,2,1,3,2,1,3,3,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
43,2,1,3,3,1,3,3,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
43,2,1,3,4,3,3,5,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
43,2,1,3,5,5,3,7,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
43,2,2,2,2,4,3,6,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
43,2,2,2,3,2,3,4,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
43,2,2,2,4,4,3,6,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
43,2,2,2,5,4,3,6,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
43,2,2,3,2,1,3,3,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
43,2,2,3,3,3,3,5,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
43,2,2,3,4,3,3,5,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
43,2,2,3,5,2,3,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
43,2,3,2,2,3,5,3,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
43,2,3,2,3,1,5,1,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
43,2,3,2,4,3,5,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
43,2,3,2,5,3,5,3,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
43,2,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
43,2,3,3,3,2,5,2,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
43,2,3,3,4,3,5,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
43,2,3,3,5,3,5,3,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
43,2,4,2,2,1,4,2,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
43,2,4,2,3,1,4,2,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
43,2,4,2,4,3,4,4,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
43,2,4,2,5,3,4,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
43,2,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
43,2,4,3,3,1,4,2,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
43,2,4,3,4,3,4,4,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
43,2,4,3,5,3,4,4,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
44,2,1,2,2,1,4,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
44,2,1,2,3,1,4,2,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
44,2,1,2,4,2,4,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
44,2,1,2,5,3,4,4,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
44,2,1,3,2,1,4,2,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
44,2,1,3,3,1,4,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
44,2,1,3,4,2,4,3,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
44,2,1,3,5,5,4,6,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
44,2,2,2,2,3,2,6,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
44,2,2,2,3,2,2,5,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
44,2,2,2,4,3,2,6,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
44,2,2,2,5,3,2,6,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
44,2,2,3,2,1,2,4,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
44,2,2,3,3,2,2,5,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
44,2,2,3,4,2,2,5,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
44,2,2,3,5,2,2,5,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
44,2,3,2,2,1,4,2,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
44,2,3,2,3,2,4,3,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
44,2,3,2,4,2,4,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
44,2,3,2,5,4,4,5,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
44,2,3,3,2,1,4,2,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
44,2,3,3,3,3,4,4,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
44,2,3,3,4,2,4,3,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
44,2,3,3,5,2,4,3,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
44,2,4,2,2,2,3,4,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
44,2,4,2,3,1,3,3,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
44,2,4,2,4,2,3,4,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
44,2,4,2,5,3,3,5,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
44,2,4,3,2,1,3,3,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
44,2,4,3,3,2,3,4,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
44,2,4,3,4,3,3,5,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
44,2,4,3,5,2,3,4,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
45,2,1,2,2,2,5,2,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
45,2,1,2,3,3,5,3,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
45,2,1,2,4,3,5,3,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
45,2,1,2,5,5,5,5,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
45,2,1,3,2,1,5,1,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
45,2,1,3,3,3,5,3,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
45,2,1,3,4,4,5,4,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
45,2,1,3,5,5,5,5,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
45,2,2,2,2,3,5,3,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
45,2,2,2,3,4,5,4,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
45,2,2,2,4,4,5,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
45,2,2,2,5,5,5,5,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
45,2,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
45,2,2,3,3,3,5,3,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
45,2,2,3,4,4,5,4,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
45,2,2,3,5,5,5,5,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
45,2,3,2,2,1,5,1,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
45,2,3,2,3,1,5,1,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
45,2,3,2,4,4,5,4,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
45,2,3,2,5,4,5,4,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
45,2,3,3,2,1,5,1,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
45,2,3,3,3,1,5,1,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
45,2,3,3,4,4,5,4,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
45,2,3,3,5,3,5,3,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
45,2,4,2,2,1,4,2,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
45,2,4,2,3,2,4,3,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
45,2,4,2,4,2,4,3,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
45,2,4,2,5,3,4,4,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
45,2,4,3,2,1,4,2,H4,A3,R1,0.01313688,4.906551,5.6820951,23.494284,27.99323,25.53087
45,2,4,3,3,2,4,3,H4,A3,R2,0.009411224,5.8366448,10.956635,25.873452,29.99403,26.944755
45,2,4,3,4,2,4,3,H4,A3,R3,0.006358506,11.397625,16.42075,29.765142,31.248259,29.967795
45,2,4,3,5,2,4,3,H4,A3,R4,0.003438198,17.935137,22.63114,31.67414,32.736033,30.155904
46,2,1,2,2,2,4,3,H1,A2,R1,0.01240668,13.038201,15.332335,25.795635,31.858656,30.89267
46,2,1,2,3,1,4,2,H1,A2,R2,0.01132556,15.36644,18.979195,31.419878,34.51357,34.830279
46,2,1,2,4,4,4,5,H1,A2,R3,0.006527396,17.652933,22.434062,35.49371,38.412485,36.917475
46,2,1,2,5,2,4,3,H1,A2,R4,0.004630954,19.545768,24.328958,40.399029,39.983695,39.742064
46,2,1,3,2,1,4,2,H1,A3,R1,0.01475456,5.007717,5.7992517,22.54502,27.70464,26.337108
46,2,1,3,3,1,4,2,H1,A3,R2,0.01240668,5.8962024,10.956635,25.873452,29.08512,28.079271
46,2,1,3,4,2,4,3,H1,A3,R3,0.00750702,11.5176,16.9393,29.464484,31.570406,29.66509
46,2,1,3,5,2,4,3,H1,A3,R4,0.005216466,17.391648,22.16928,32.340964,32.405366,30.155904
46,2,2,2,2,2,5,2,H2,A2,R1,0.0131496,13.1699,16.623479,26.610234,33.1861,32.193414
46,2,2,2,3,2,5,2,H2,A2,R2,0.0121546,16.498704,19.378757,32.702322,36.64843,34.830279
46,2,2,2,4,4,5,4,H2,A2,R3,0.006317832,17.652933,23.120819,36.988182,40.39251,38.08329
46,2,2,2,5,3,5,3,H2,A2,R4,0.005695018,19.7432,24.579772,40.399029,42.508981,42.200336
46,2,2,3,2,1,5,1,H2,A3,R1,0.01505096,5.210049,5.85783,23.019652,28.859,26.8746
46,2,2,3,3,3,5,3,H2,A3,R2,0.0131496,6.0153176,11.879299,26.918844,29.99403,28.079271
46,2,2,3,4,2,5,2,H2,A3,R3,0.009144938,11.637575,17.45785,30.366458,32.858994,30.2705
46,2,2,3,5,4,5,4,H2,A3,R4,0.006317832,18.659789,23.32393,34.008024,33.0667,32.040648
46,2,3,2,2,1,3,3,H3,A2,R1,0.01294532,12.643104,15.332335,26.338701,32.522378,31.543042
46,2,3,2,3,2,3,4,H3,A2,R2,0.01193952,15.851696,19.378757,31.740489,35.22519,34.478458
46,2,3,2,4,1,3,3,H3,A2,R3,0.007944206,17.470944,22.662981,35.49371,39.204495,36.917475
46,2,3,2,5,4,3,6,H3,A2,R4,0.005074932,19.348336,23.82733,39.990958,41.246338,39.332352
46,2,3,3,2,1,3,3,H3,A3,R1,0.01319122,5.007717,5.7406734,22.54502,28.28182,26.068362
46,2,3,3,3,2,3,4,H3,A3,R2,0.01294532,5.7175296,11.187301,25.089408,29.08512,27.795642
46,2,3,3,4,3,3,5,H3,A3,R3,0.008847426,11.75755,16.42075,29.163826,30.926112,29.967795
46,2,3,3,5,3,3,5,H3,A3,R4,0.00561419,17.391648,22.16928,32.340964,31.744032,30.470028
46,2,4,2,2,1,3,3,H4,A2,R1,0.01313688,12.774803,15.977907,26.610234,32.522378,31.543042
46,2,4,2,3,2,3,4,H4,A2,R2,0.009411224,15.528192,19.178976,30.458045,35.22519,33.422995
46,2,4,2,4,2,3,4,H4,A2,R3,0.006358506,17.652933,22.662981,36.240946,38.412485,36.917475
46,2,4,2,5,3,3,5,H4,A2,R4,0.003438198,18.953472,24.078144,39.174816,39.983695,40.561488
