Participant,DoF,Contents,Codecs,Bitrates,Scores,Motion,Playback
23,1,4,6,1,2,0.409836066,Adaptive
23,1,1,8,4,5,0.591549296,Adaptive
23,1,3,8,1,2,0.653005464,Adaptive
23,1,4,8,3,5,0.621242485,Adaptive
23,1,2,3,2,3,0.473029046,Naïve
23,1,1,3,1,1,0.406332454,Naïve
23,1,4,8,2,4,0.432048682,Adaptive
23,1,2,4,3,3,0.598627787,Adaptive
23,1,4,2,1,4,0.5,Naïve
23,1,3,6,3,5,0.534759358,Adaptive
23,1,2,6,3,5,0.670658683,Adaptive
23,1,1,3,2,2,0.459566075,Naïve
23,1,3,2,3,5,0.37260274,Naïve
23,1,1,4,4,5,0.441860465,Adaptive
23,1,3,2,4,5,0.499017682,Naïve
23,1,2,8,1,2,0.311518325,Adaptive
23,1,4,6,4,5,0.654255319,Adaptive
23,1,1,8,2,5,0.258160237,Adaptive
23,1,4,2,3,5,0.588235294,Naïve
23,1,3,8,3,5,0.345419847,Adaptive
23,1,1,3,4,5,0.378132118,Naïve
23,1,4,2,2,4,0.377643505,Naïve
23,1,1,1,0,5,0.400437637,Naïve
23,1,2,8,4,5,0.419117647,Adaptive
23,1,4,3,3,4,0.31626506,Naïve
23,1,1,4,3,5,0.413857678,Adaptive
23,1,4,6,2,4,0.75794621,Adaptive
23,1,2,2,1,4,0.371158392,Naïve
23,1,3,2,2,4,0.450127877,Naïve
23,1,4,3,2,2,0.205633803,Naïve
23,1,1,8,1,2,0.35483871,Adaptive
23,1,4,6,3,5,0.783333333,Adaptive
23,1,2,4,4,5,0.511961722,Adaptive
23,1,3,3,3,4,0.600790514,Naïve
23,1,1,6,3,5,0.637931034,Adaptive
23,1,2,8,2,2,0.36196319,Adaptive
23,1,4,2,4,5,0.438538206,Naïve
23,1,2,3,1,1,0.55888651,Naïve
23,1,3,8,4,5,0.434673367,Adaptive
23,1,4,1,0,5,0.459770115,Naïve
23,1,2,2,4,4,0.374603175,Naïve
23,1,1,6,2,3,0.415584416,Adaptive
23,1,3,6,4,5,0.477272727,Adaptive
23,1,2,2,3,4,0.347826087,Naïve
23,1,3,6,2,3,0.374592834,Adaptive
23,1,1,6,4,5,0.672897196,Adaptive
23,1,2,2,2,4,0.555944056,Naïve
23,1,4,4,1,2,0.487096774,Adaptive
23,1,3,8,2,3,0.728915663,Adaptive
23,1,1,2,2,5,0.274052478,Naïve
23,1,2,3,3,4,0.557823129,Naïve
23,1,1,2,4,4,0.414215686,Naïve
23,1,3,6,1,2,0.271144279,Adaptive
23,1,2,6,2,2,0.552238806,Adaptive
23,1,3,3,2,3,0.368421053,Naïve
23,1,4,4,2,1,0.409375,Adaptive
23,1,2,4,1,1,0.46701847,Adaptive
23,1,1,8,3,5,0.536523929,Adaptive
23,1,2,8,3,3,0.642384106,Adaptive
23,1,1,3,3,4,0.461971831,Naïve
23,1,3,4,1,1,0.288343558,Adaptive
23,1,4,4,4,5,0.479418886,Adaptive
23,1,3,1,0,5,0.644117647,Naïve
23,1,4,4,3,3,0.360110803,Adaptive
23,1,2,4,2,2,0.473846154,Adaptive
23,1,4,8,4,5,0.567669173,Adaptive
23,1,1,2,3,4,0.613122172,Naïve
23,1,3,2,1,3,0.498721228,Naïve
23,1,2,6,1,1,0.206128134,Adaptive
23,1,4,3,4,5,0.561461794,Naïve
23,1,3,4,4,5,0.489028213,Adaptive
23,1,1,6,1,3,0.440162272,Adaptive
23,1,3,3,4,4,0.503225806,Naïve
24,1,2,2,4,5,0.481958763,Naïve
24,1,3,1,0,5,0.264516129,Naïve
24,1,2,8,3,5,0.405797101,Adaptive
24,1,4,1,0,5,0.175724638,Naïve
24,1,2,2,3,5,0.28042328,Naïve
24,1,4,3,4,4,0.173824131,Naïve
24,1,3,2,1,4,0.117962466,Naïve
24,1,1,3,3,3,0.128930818,Naïve
24,1,4,6,3,3,0.123867069,Adaptive
24,1,1,6,1,2,0.109034268,Adaptive
24,1,4,4,2,1,0.495327103,Adaptive
24,1,2,4,1,1,0.624584718,Adaptive
24,1,4,2,4,4,0.176229508,Naïve
24,1,1,2,4,5,0.125581395,Naïve
24,1,2,2,2,4,0.161764706,Naïve
24,1,3,8,4,4,0.190163934,Adaptive
24,1,4,8,4,4,0.111764706,Adaptive
24,1,1,6,2,3,0.310030395,Adaptive
24,1,2,6,1,1,0.264615385,Adaptive
24,1,3,3,4,4,0.567757009,Naïve
24,1,2,6,2,3,0.209876543,Adaptive
24,1,3,4,4,4,0.403292181,Adaptive
24,1,4,4,1,2,0.426332288,Adaptive
24,1,3,4,1,2,0.25566343,Adaptive
24,1,2,4,4,4,0.086513995,Adaptive
24,1,3,6,2,3,0.404040404,Adaptive
24,1,2,3,3,3,0.41955836,Naïve
24,1,3,6,4,4,0.136075949,Adaptive
24,1,2,8,2,2,0.191950464,Adaptive
24,1,1,6,3,4,0.373493976,Adaptive
24,1,3,3,3,3,0.710191083,Naïve
24,1,1,6,4,4,0.391691395,Adaptive
24,1,2,3,1,1,0.171253823,Naïve
24,1,3,8,2,3,0.239130435,Adaptive
24,1,1,2,2,5,0.389189189,Naïve
24,1,3,3,2,3,0.132890365,Naïve
24,1,1,8,3,4,0.164086687,Adaptive
24,1,4,4,3,3,0.242690058,Adaptive
24,1,1,2,3,5,0.069767442,Naïve
24,1,4,4,4,4,0.203647416,Adaptive
24,1,2,4,2,2,0.188679245,Adaptive
24,1,3,6,1,3,0.133333333,Adaptive
24,1,2,4,3,3,0.279069767,Adaptive
24,1,4,8,2,4,0.458471761,Adaptive
24,1,2,8,1,2,0.540697674,Adaptive
24,1,4,8,1,2,0.240469208,Adaptive
24,1,1,3,1,1,0.365930599,Naïve
24,1,3,8,3,4,0.289036545,Adaptive
24,1,1,3,4,4,0.151241535,Naïve
24,1,3,2,4,5,0.317333333,Naïve
24,1,1,4,3,4,0.544642857,Adaptive
24,1,3,8,1,2,0.118012422,Adaptive
24,1,2,8,4,4,0.220820189,Adaptive
24,1,1,2,1,5,0.426799007,Naïve
24,1,4,2,1,3,0.134110787,Naïve
24,1,2,6,4,4,0.482200647,Adaptive
24,1,4,2,2,4,0.153284672,Naïve
24,1,3,4,3,3,0.144654088,Adaptive
24,1,2,3,4,4,0.207207207,Naïve
24,1,4,3,3,3,0.365625,Naïve
24,1,1,4,4,4,0.24137931,Adaptive
24,1,4,6,1,2,0.275316456,Adaptive
24,1,3,2,2,4,0.033707865,Naïve
24,1,4,3,2,2,0.072555205,Naïve
24,1,1,4,1,2,0.427710843,Adaptive
24,1,3,2,3,5,0.319088319,Naïve
24,1,4,6,4,4,0.117460317,Adaptive
24,1,2,1,0,5,0.241486068,Naïve
24,1,1,1,0,5,0.161290323,Naïve
24,1,2,6,3,3,0.105769231,Adaptive
24,1,1,8,2,3,0.221884498,Adaptive
24,1,2,2,1,3,0.108938547,Naïve
24,1,4,6,2,3,0.679411765,Adaptive
24,1,3,3,1,1,0.788203753,Naïve
24,1,1,8,1,2,0.312292359,Adaptive
24,1,4,8,3,4,0.620879121,Adaptive
24,1,3,6,3,4,0.172839506,Adaptive
24,1,4,2,3,4,0.546637744,Naïve
24,1,1,4,2,2,0.463576159,Adaptive
24,1,3,4,2,2,0.2375,Adaptive
24,1,1,3,2,3,0.206349206,Naïve
24,1,4,3,1,1,0.135646688,Naïve
24,1,1,8,4,4,0.29787234,Adaptive
24,1,2,3,2,3,0.134375,Naïve
25,1,4,3,2,2,0.537946429,Naïve
25,1,2,6,3,5,0.395784543,Adaptive
25,1,1,4,1,2,0.641421947,Adaptive
25,1,4,8,3,5,0.662817552,Adaptive
25,1,3,2,3,5,0.22029703,Naïve
25,1,4,6,4,4,0.603603604,Adaptive
25,1,1,8,2,3,0.579465541,Adaptive
25,1,3,4,2,1,0.569105691,Adaptive
25,1,4,8,2,3,0.599147122,Adaptive
25,1,1,2,1,4,0.367647059,Naïve
25,1,2,1,0,5,0.554179567,Naïve
25,1,3,4,3,3,0.347305389,Adaptive
25,1,1,4,4,4,0.367346939,Adaptive
25,1,3,2,4,4,0.185750636,Naïve
25,1,4,6,1,2,0.414925373,Adaptive
25,1,3,2,2,3,0.234986945,Naïve
25,1,2,8,1,1,0.697940503,Adaptive
25,1,1,4,2,1,0.533546326,Adaptive
25,1,2,4,3,3,0.357588358,Adaptive
25,1,1,4,3,3,0.344370861,Adaptive
25,1,3,8,1,2,0.443768997,Adaptive
25,1,1,3,1,1,0.619047619,Naïve
25,1,4,2,1,3,0.47761194,Naïve
25,1,3,6,3,3,0.578454333,Adaptive
25,1,1,3,4,3,0.629427793,Naïve
25,1,4,6,2,3,0.623003195,Adaptive
25,1,3,8,3,3,0.477272727,Adaptive
25,1,1,8,4,4,0.284057971,Adaptive
25,1,2,3,4,4,0.647761194,Naïve
25,1,1,1,0,5,0.28852459,Naïve
25,1,4,2,3,4,0.194444444,Naïve
25,1,2,8,4,4,0.555240793,Adaptive
25,1,4,3,3,3,0.53869969,Naïve
25,1,2,3,2,1,0.488888889,Naïve
25,1,4,3,1,1,0.38658147,Naïve
25,1,3,3,1,1,0.436746988,Naïve
25,1,2,2,1,3,0.378737542,Naïve
25,1,1,3,2,1,0.456953642,Naïve
25,1,4,2,2,3,0.219026549,Naïve
25,1,1,8,1,2,0.477848101,Adaptive
25,1,2,6,4,4,0.551948052,Adaptive
25,1,4,8,1,3,0.377464789,Adaptive
25,1,4,8,4,4,0.627565982,Adaptive
25,1,1,2,4,5,0.28042328,Naïve
25,1,3,2,1,3,0.402366864,Naïve
25,1,2,3,1,1,0.6,Naïve
25,1,3,4,4,4,0.473520249,Adaptive
25,1,4,1,0,5,0.240072202,Naïve
25,1,2,2,3,5,0.37254902,Naïve
25,1,4,4,4,4,0.450980392,Adaptive
25,1,3,6,4,4,0.211838006,Adaptive
25,1,1,2,2,3,0.393548387,Naïve
25,1,4,2,4,4,0.20935412,Naïve
25,1,1,8,3,4,0.487012987,Adaptive
25,1,2,6,2,1,0.571895425,Adaptive
25,1,3,4,1,1,0.473354232,Adaptive
25,1,1,6,3,4,0.54340836,Adaptive
25,1,3,8,2,2,0.553672316,Adaptive
25,1,2,4,2,2,0.672897196,Adaptive
25,1,3,6,2,2,0.61827957,Adaptive
25,1,1,6,1,2,0.586206897,Adaptive
25,1,4,4,3,2,0.489296636,Adaptive
25,1,2,3,3,3,0.623762376,Naïve
25,1,4,6,3,4,0.463949843,Adaptive
25,1,2,4,4,5,0.450581395,Adaptive
25,1,3,3,2,2,0.455974843,Naïve
25,1,1,6,2,3,0.601265823,Adaptive
25,1,3,1,0,5,0.311764706,Naïve
25,1,4,4,2,2,0.42,Adaptive
25,1,2,2,4,5,0.319892473,Naïve
25,1,1,6,4,4,0.355140187,Adaptive
25,1,4,4,1,1,0.6,Adaptive
25,1,1,2,3,5,0.251243781,Naïve
25,1,3,3,3,3,0.212121212,Naïve
25,1,2,8,3,4,0.422077922,Adaptive
25,1,3,6,1,2,0.453968254,Adaptive
25,1,2,4,1,1,0.507886435,Adaptive
25,1,4,3,4,4,0.210810811,Naïve
25,1,3,8,4,4,0.527508091,Adaptive
25,1,2,8,2,2,0.375314861,Adaptive
25,1,3,3,4,3,0.557275542,Naïve
25,1,2,6,1,1,0.671641791,Adaptive
25,1,1,3,3,3,0.566978193,Naïve
25,1,2,2,2,4,0.253759398,Naïve
26,1,1,6,1,2,0.332288401,Adaptive
26,1,2,2,3,5,0.533123028,Naïve
26,1,3,3,4,3,0.297029703,Naïve
26,1,2,2,4,4,0.253298153,Naïve
26,1,4,3,4,3,0.531615925,Naïve
26,1,2,4,4,4,0.72611465,Adaptive
26,1,4,4,4,4,0.626822157,Adaptive
26,1,3,3,2,1,0.421383648,Naïve
26,1,4,4,2,1,0.613372093,Adaptive
26,1,1,6,4,4,0.628125,Adaptive
26,1,3,6,4,4,0.527777778,Adaptive
26,1,1,2,3,4,0.422442244,Naïve
26,1,2,4,1,1,0.219047619,Adaptive
26,1,1,6,2,3,0.222591362,Adaptive
26,1,4,1,0,5,0.561643836,Naïve
26,1,3,4,4,3,0.716088328,Adaptive
26,1,2,6,1,1,0.293729373,Adaptive
26,1,4,4,1,2,0.166144201,Adaptive
26,1,3,3,3,3,0.051118211,Naïve
26,1,1,3,3,3,0.508038585,Naïve
26,1,2,3,1,1,0.316831683,Naïve
26,1,3,6,2,2,0.554179567,Adaptive
26,1,2,8,3,5,0.234726688,Adaptive
26,1,1,2,2,4,0.430939227,Naïve
26,1,2,6,2,2,0.682098765,Adaptive
26,1,4,8,4,5,0.495440729,Adaptive
26,1,1,2,4,4,0.286532951,Naïve
26,1,2,8,2,2,0.588235294,Adaptive
26,1,3,6,1,1,0.793650794,Adaptive
26,1,2,4,2,1,0.4,Adaptive
26,1,3,8,2,3,0.641025641,Adaptive
26,1,2,2,2,4,0.162790698,Naïve
26,1,1,6,3,5,0.370491803,Adaptive
26,1,3,2,1,3,0.205438066,Naïve
26,1,4,4,3,4,0.601880878,Adaptive
26,1,3,8,4,4,0.6625387,Adaptive
26,1,2,3,3,3,0.222222222,Naïve
26,1,3,4,1,2,0.185303514,Adaptive
26,1,4,2,4,5,0.425480769,Naïve
26,1,3,1,0,5,0.268072289,Naïve
26,1,1,8,3,4,0.68373494,Adaptive
26,1,4,6,3,3,0.653374233,Adaptive
26,1,4,2,3,5,0.313888889,Naïve
26,1,2,6,3,3,0.424528302,Adaptive
26,1,4,8,2,3,0.548286604,Adaptive
26,1,1,4,2,2,0.632450331,Adaptive
26,1,2,3,2,1,0.538216561,Naïve
26,1,3,2,3,5,0.374213836,Naïve
26,1,2,4,3,3,0.485804416,Adaptive
26,1,4,3,3,3,0.520634921,Naïve
26,1,3,4,2,2,0.231023102,Adaptive
26,1,1,8,4,4,0.73089701,Adaptive
26,1,3,4,3,3,0.236065574,Adaptive
26,1,4,6,4,4,0.726384365,Adaptive
26,1,3,6,3,3,0.465116279,Adaptive
26,1,1,8,2,3,0.496932515,Adaptive
26,1,2,6,4,5,0.402985075,Adaptive
26,1,1,3,1,1,0.394230769,Naïve
26,1,2,8,1,2,0.40397351,Adaptive
26,1,1,4,1,2,0.470404984,Adaptive
26,1,4,6,2,3,0.568106312,Adaptive
26,1,1,4,3,5,0.17218543,Adaptive
26,1,4,3,2,1,0.427631579,Naïve
26,1,1,2,1,4,0.16875,Naïve
26,1,3,2,2,4,0.189368771,Naïve
26,1,4,2,2,3,0.295180723,Naïve
26,1,3,3,1,1,0.138263666,Naïve
26,1,1,4,4,5,0.42192691,Adaptive
26,1,4,2,1,3,0.298412698,Naïve
26,1,3,8,3,4,0.521172638,Adaptive
26,1,4,3,1,1,0.294303797,Naïve
26,1,3,2,4,4,0.096256684,Naïve
26,1,4,8,1,3,0.362126246,Adaptive
26,1,2,2,1,3,0.168789809,Naïve
26,1,1,3,2,1,0.205980066,Naïve
26,1,4,6,1,1,0.458333333,Adaptive
26,1,3,8,1,2,0.530944625,Adaptive
26,1,4,8,3,5,0.50798722,Adaptive
26,1,2,1,0,5,0.42074928,Naïve
26,1,1,3,4,4,0.44648318,Naïve
26,1,2,8,4,4,0.521594684,Adaptive
26,1,1,1,0,5,0.256493506,Naïve
26,1,2,3,4,3,0.345505618,Naïve
26,1,1,8,1,2,0.709265176,Adaptive
27,1,2,8,4,5,0.631790744,Adaptive
27,1,4,6,1,3,0.503480278,Adaptive
27,1,1,4,1,2,0.312364425,Adaptive
27,1,2,6,4,5,0.574257426,Adaptive
27,1,1,4,3,4,0.130208333,Adaptive
27,1,3,2,4,5,0.321266968,Naïve
27,1,4,2,2,4,0.278481013,Naïve
27,1,3,3,1,1,0.627151052,Naïve
27,1,1,8,2,4,0.535377358,Adaptive
27,1,4,2,1,3,0.326241135,Naïve
27,1,1,3,1,1,0.388412017,Naïve
27,1,2,3,2,2,0.464968153,Naïve
27,1,1,3,2,2,0.359673025,Naïve
27,1,4,6,2,2,0.383098592,Adaptive
27,1,1,4,4,3,0.52173913,Adaptive
27,1,4,6,4,3,0.380327869,Adaptive
27,1,3,8,1,2,0.5,Adaptive
27,1,2,8,1,2,0.586111111,Adaptive
27,1,1,8,4,3,0.588059701,Adaptive
27,1,3,4,2,2,0.52259887,Adaptive
27,1,2,4,3,3,0.70766129,Adaptive
27,1,1,1,0,5,0.491891892,Naïve
27,1,4,3,1,1,0.448071217,Naïve
27,1,3,8,3,3,0.298701299,Adaptive
27,1,2,6,3,4,0.40247678,Adaptive
27,1,4,8,3,3,0.312169312,Adaptive
27,1,2,3,4,2,0.209366391,Naïve
27,1,1,3,4,3,0.396907216,Naïve
27,1,3,4,3,2,0.579234973,Adaptive
27,1,1,4,2,2,0.524940618,Adaptive
27,1,4,2,3,4,0.356020942,Naïve
27,1,3,2,3,5,0.173633441,Naïve
27,1,2,1,0,5,0.34551495,Naïve
27,1,4,8,2,3,0.23655914,Adaptive
27,1,2,2,1,3,0.417391304,Naïve
27,1,4,3,2,2,0.317204301,Naïve
27,1,3,2,2,4,0.171581769,Naïve
27,1,4,8,1,3,0.361643836,Adaptive
27,1,1,2,1,4,0.239393939,Naïve
27,1,4,3,3,3,0.558479532,Naïve
27,1,3,6,3,3,0.40546697,Adaptive
27,1,1,8,1,3,0.57027027,Adaptive
27,1,2,4,1,2,0.5,Adaptive
27,1,4,4,3,4,0.318936877,Adaptive
27,1,3,1,0,5,0.345794393,Naïve
27,1,4,4,1,3,0.482758621,Adaptive
27,1,2,2,3,5,0.446745562,Naïve
27,1,3,8,2,3,0.272425249,Adaptive
27,1,2,8,2,2,0.527439024,Adaptive
27,1,4,6,3,4,0.554054054,Adaptive
27,1,2,2,2,5,0.415019763,Naïve
27,1,4,8,4,3,0.449086162,Adaptive
27,1,3,3,3,3,0.391304348,Naïve
27,1,1,6,1,3,0.509641873,Adaptive
27,1,2,8,3,4,0.477876106,Adaptive
27,1,3,4,4,3,0.488023952,Adaptive
27,1,1,2,2,4,0.192810458,Naïve
27,1,4,1,0,5,0.329519451,Naïve
27,1,1,2,4,4,0.244791667,Naïve
27,1,3,6,4,3,0.281818182,Adaptive
27,1,2,3,3,3,0.314814815,Naïve
27,1,4,3,4,3,0.411267606,Naïve
27,1,1,3,3,3,0.153605016,Naïve
27,1,2,4,4,4,0.388724036,Adaptive
27,1,3,2,1,3,0.225895317,Naïve
27,1,2,2,4,4,0.23943662,Naïve
27,1,3,8,4,3,0.523316062,Adaptive
27,1,1,6,2,4,0.431421446,Adaptive
27,1,3,6,2,2,0.337209302,Adaptive
27,1,2,3,1,1,0.591054313,Naïve
27,1,3,3,2,2,0.299382716,Naïve
27,1,2,6,1,1,0.273182957,Adaptive
27,1,1,2,3,4,0.30794702,Naïve
27,1,2,4,2,2,0.215873016,Adaptive
27,1,4,4,4,3,0.480555556,Adaptive
27,1,2,6,2,3,0.562340967,Adaptive
27,1,3,3,4,3,0.381538462,Naïve
27,1,1,6,4,4,0.226299694,Adaptive
27,1,3,4,1,1,0.241830065,Adaptive
27,1,4,4,2,2,0.221518987,Adaptive
27,1,3,6,1,2,0.303125,Adaptive
27,1,1,8,3,3,0.507462687,Adaptive
27,1,4,2,4,4,0.416149068,Naïve
27,1,1,6,3,2,0.174927114,Adaptive
28,1,4,3,4,4,0.467048711,Naïve
28,1,2,4,1,1,0.835260116,Adaptive
28,1,1,6,3,5,0.762430939,Adaptive
28,1,3,6,2,3,0.445182724,Adaptive
28,1,1,2,2,4,0.265463918,Naïve
28,1,4,4,2,1,0.720496894,Adaptive
28,1,3,8,2,4,0.351898734,Adaptive
28,1,2,3,3,3,0.411960133,Naïve
28,1,3,4,4,5,0.22923588,Adaptive
28,1,4,4,3,2,0.667673716,Adaptive
28,1,2,4,2,3,0.337423313,Adaptive
28,1,4,6,3,5,0.399515738,Adaptive
28,1,1,6,4,5,0.63826087,Adaptive
28,1,3,2,1,4,0.518427518,Naïve
28,1,1,2,3,5,0.254901961,Naïve
28,1,4,1,0,5,0.427109974,Naïve
28,1,2,6,2,3,0.442771084,Adaptive
28,1,1,6,1,3,0.470588235,Adaptive
28,1,3,8,4,4,0.547683924,Adaptive
28,1,4,2,4,4,0.716171617,Naïve
28,1,2,8,2,3,0.389972145,Adaptive
28,1,3,3,4,4,0.326923077,Naïve
28,1,2,6,1,1,0.692556634,Adaptive
28,1,1,3,3,3,0.392739274,Naïve
28,1,2,3,1,1,0.338870432,Naïve
28,1,3,3,2,2,0.109014675,Naïve
28,1,4,4,4,5,0.407643312,Adaptive
28,1,2,2,3,5,0.369281046,Naïve
28,1,4,8,4,4,0.45308311,Adaptive
28,1,3,4,1,2,0.322259136,Adaptive
28,1,1,6,2,3,0.569405099,Adaptive
28,1,2,2,2,4,0.265780731,Naïve
28,1,4,4,1,2,0.303030303,Adaptive
28,1,2,4,4,5,0.245847176,Adaptive
28,1,3,3,3,3,0.322259136,Naïve
28,1,2,2,4,4,0.290419162,Naïve
28,1,3,6,1,2,0.195439739,Adaptive
28,1,1,2,4,5,0.168091168,Naïve
28,1,3,6,4,5,0.274691358,Adaptive
28,1,1,8,3,4,0.48603352,Adaptive
28,1,2,8,3,5,0.589583333,Adaptive
28,1,3,1,0,5,0.549668874,Naïve
28,1,2,6,4,4,0.564792176,Adaptive
28,1,4,6,4,5,0.557275542,Adaptive
28,1,1,2,1,3,0.663522013,Naïve
28,1,2,6,3,4,0.390804598,Adaptive
28,1,3,8,1,2,0.303514377,Adaptive
28,1,1,4,2,2,0.618421053,Adaptive
28,1,4,8,2,3,0.692695214,Adaptive
28,1,2,3,2,2,0.658227848,Naïve
28,1,3,4,2,2,0.507462687,Adaptive
28,1,1,4,1,2,0.801608579,Adaptive
28,1,4,3,1,1,0.432024169,Naïve
28,1,1,3,1,1,0.253918495,Naïve
28,1,4,2,2,4,0.35828877,Naïve
28,1,3,4,3,5,0.19269103,Adaptive
28,1,4,2,3,5,0.488764045,Naïve
28,1,1,3,2,3,0.202657807,Naïve
28,1,4,8,3,5,0.554054054,Adaptive
28,1,3,3,1,1,0.588039867,Naïve
28,1,4,3,2,2,0.451086957,Naïve
28,1,3,2,3,5,0.173366834,Naïve
28,1,1,8,4,5,0.668789809,Adaptive
28,1,3,6,3,4,0.435215947,Adaptive
28,1,4,6,2,3,0.445182724,Adaptive
28,1,2,8,4,5,0.35483871,Adaptive
28,1,4,2,1,3,0.479768786,Naïve
28,1,1,4,3,4,0.34551495,Adaptive
28,1,2,8,1,2,0.288753799,Adaptive
28,1,4,3,3,3,0.412307692,Naïve
28,1,1,4,4,5,0.47029703,Adaptive
28,1,4,6,1,2,0.726443769,Adaptive
28,1,2,4,3,3,0.504854369,Adaptive
28,1,1,8,2,3,0.57918552,Adaptive
28,1,3,2,4,5,0.150943396,Naïve
28,1,1,3,4,5,0.192926045,Naïve
28,1,3,8,3,5,0.328402367,Adaptive
28,1,2,1,0,5,0.441860465,Naïve
28,1,4,8,1,3,0.464516129,Adaptive
28,1,2,3,4,4,0.485049834,Naïve
28,1,1,8,1,2,0.528528529,Adaptive
28,1,3,2,2,4,0.200636943,Naïve
28,1,2,2,1,4,0.269444444,Naïve
28,1,1,1,0,5,0.157738095,Naïve
29,1,4,3,1,1,0.069767442,Naïve
29,1,1,2,1,3,0.086065574,Naïve
29,1,2,6,4,4,0.378923767,Adaptive
29,1,4,2,3,4,0.438848921,Naïve
29,1,1,4,1,2,0.415697674,Adaptive
29,1,3,8,1,3,0.281437126,Adaptive
29,1,1,1,0,5,0.067833698,Naïve
29,1,3,2,2,4,0.082352941,Naïve
29,1,4,2,1,2,0.085051546,Naïve
29,1,2,3,4,3,0.049095607,Naïve
29,1,1,8,2,3,0.604651163,Adaptive
29,1,2,4,3,2,0.533152909,Adaptive
29,1,1,4,4,4,0.651162791,Adaptive
29,1,3,4,2,1,0.581395349,Adaptive
29,1,2,8,4,3,0.663934426,Adaptive
29,1,4,3,3,2,0.392156863,Naïve
29,1,1,8,4,4,0.079470199,Adaptive
29,1,4,8,2,2,0.159827214,Adaptive
29,1,2,3,2,1,0.075208914,Naïve
29,1,4,6,2,2,0.109467456,Adaptive
29,1,2,1,0,5,0.12849162,Naïve
29,1,4,6,4,4,0.360691145,Adaptive
29,1,1,3,1,1,0.540059347,Naïve
29,1,3,3,1,1,0.075376884,Naïve
29,1,1,3,2,2,0.141689373,Naïve
29,1,3,2,4,5,0.040723982,Naïve
29,1,1,4,3,4,0.511961722,Adaptive
29,1,4,8,3,3,0.472897196,Adaptive
29,1,3,4,3,2,0.352941176,Adaptive
29,1,2,2,1,2,0.478021978,Naïve
29,1,4,6,1,1,0.299003322,Adaptive
29,1,1,3,4,3,0.110056926,Naïve
29,1,3,8,3,4,0.543478261,Adaptive
29,1,2,8,1,1,0.631229236,Adaptive
29,1,4,2,2,2,0.282352941,Naïve
29,1,3,6,3,3,0.434322034,Adaptive
29,1,1,4,2,1,0.443627451,Adaptive
29,1,4,3,2,1,0.64619883,Naïve
29,1,2,6,3,2,0.635761589,Adaptive
29,1,4,8,1,1,0.233695652,Adaptive
29,1,3,2,3,5,0.192771084,Naïve
29,1,1,8,1,2,0.077151335,Adaptive
29,1,1,3,3,2,0.067055394,Naïve
29,1,4,8,4,3,0.134796238,Adaptive
29,1,2,8,3,2,0.448484848,Adaptive
29,1,3,3,2,1,0.117647059,Naïve
29,1,4,6,3,2,0.094224924,Adaptive
29,1,2,2,2,3,0.365448505,Naïve
29,1,4,4,1,1,0.144615385,Adaptive
29,1,3,4,1,1,0.018348624,Adaptive
29,1,1,2,3,4,0.089397089,Naïve
29,1,2,4,4,4,0.260752688,Adaptive
29,1,4,4,4,4,0.188118812,Adaptive
29,1,3,6,1,1,0.398089172,Adaptive
29,1,1,6,3,3,0.400887574,Adaptive
29,1,4,3,4,2,0.367088608,Naïve
29,1,3,3,4,2,0.342105263,Naïve
29,1,2,2,3,4,0.279069767,Naïve
29,1,4,2,4,3,0.1025,Naïve
29,1,3,6,4,3,0.395752896,Adaptive
29,1,2,6,1,1,0.339393939,Adaptive
29,1,3,6,2,2,0.431610942,Adaptive
29,1,4,4,2,1,0.39516129,Adaptive
29,1,3,2,1,2,0.27804878,Naïve
29,1,2,8,2,1,0.310030395,Adaptive
29,1,1,2,4,3,0.117647059,Naïve
29,1,2,4,1,1,0.09439528,Adaptive
29,1,3,8,2,2,0.093023256,Adaptive
29,1,1,6,2,2,0.22875817,Adaptive
29,1,2,6,2,1,0.26557377,Adaptive
29,1,4,4,3,3,0.331125828,Adaptive
29,1,1,8,3,4,0.488607595,Adaptive
29,1,3,8,4,4,0.084016393,Adaptive
29,1,1,6,4,3,0.566572238,Adaptive
29,1,2,3,1,1,0.161676647,Naïve
29,1,1,6,1,2,0.285714286,Adaptive
29,1,2,3,3,2,0.31661442,Naïve
29,1,1,2,2,3,0.069536424,Naïve
29,1,3,4,4,4,0.41416309,Adaptive
29,1,2,4,2,1,0.242524917,Adaptive
29,1,3,1,0,5,0.453752182,Naïve
29,1,4,1,0,4,0.640167364,Naïve
29,1,3,3,3,2,0.241269841,Naïve
29,1,2,2,4,4,0.180628272,Naïve
30,1,4,2,4,5,0.43281471,Naïve
30,1,3,4,4,5,0.252994012,Adaptive
30,1,1,2,3,5,0.284598214,Naïve
30,1,2,4,2,1,0.536231884,Adaptive
30,1,1,2,2,3,0.250481696,Naïve
30,1,3,6,1,1,0.352159468,Adaptive
30,1,2,2,2,2,0.411838791,Naïve
30,1,3,6,4,5,0.33492823,Adaptive
30,1,1,8,3,4,0.452188006,Adaptive
30,1,3,3,2,1,0.418604651,Naïve
30,1,1,2,4,5,0.545053004,Naïve
30,1,4,6,3,2,0.391304348,Adaptive
30,1,3,6,2,1,0.559498956,Adaptive
30,1,1,6,3,3,0.475738397,Adaptive
30,1,2,8,2,2,0.61634349,Adaptive
30,1,4,4,4,4,0.461111111,Adaptive
