Participant,DoF,Contents,Codecs,Bitrates,Scores,HRScores,DMOS,Content,Codec,Bitrate,PcqmAvg,p2pointMSEPSNR,p2planeMSEPSNR,YPSNR,UPSNR,VPSNR
56,3,4,3,5,4,4,5,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
57,3,1,2,2,2,3,4,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
57,3,1,2,3,3,3,5,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
57,3,1,2,4,4,3,6,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
57,3,1,2,5,4,3,6,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
57,3,1,3,2,1,3,3,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
57,3,1,3,3,1,3,3,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
57,3,1,3,4,2,3,4,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
57,3,1,3,5,3,3,5,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
57,3,2,2,2,2,4,3,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
57,3,2,2,3,4,4,5,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
57,3,2,2,4,5,4,6,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
57,3,2,2,5,4,4,5,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
57,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
57,3,2,3,3,1,4,2,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
57,3,2,3,4,2,4,3,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
57,3,2,3,5,5,4,6,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
57,3,3,2,2,2,5,2,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
57,3,3,2,3,3,5,3,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
57,3,3,2,4,5,5,5,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
57,3,3,2,5,4,5,4,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
57,3,3,3,2,1,5,1,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
57,3,3,3,3,1,5,1,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
57,3,3,3,4,2,5,2,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
57,3,3,3,5,4,5,4,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
57,3,4,2,2,2,5,2,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
57,3,4,2,3,3,5,3,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
57,3,4,2,4,4,5,4,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
57,3,4,2,5,5,5,5,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
57,3,4,3,2,1,5,1,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
57,3,4,3,3,2,5,2,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
57,3,4,3,4,2,5,2,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
57,3,4,3,5,3,5,3,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
58,3,1,2,2,2,4,3,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
58,3,1,2,3,4,4,5,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
58,3,1,2,4,4,4,5,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
58,3,1,2,5,3,4,4,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
58,3,1,3,2,1,4,2,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
58,3,1,3,3,2,4,3,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
58,3,1,3,4,3,4,4,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
58,3,1,3,5,3,4,4,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
58,3,2,2,2,3,4,4,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
58,3,2,2,3,5,4,6,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
58,3,2,2,4,5,4,6,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
58,3,2,2,5,4,4,5,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
58,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
58,3,2,3,3,2,4,3,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
58,3,2,3,4,3,4,4,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
58,3,2,3,5,3,4,4,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
58,3,3,2,2,2,4,3,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
58,3,3,2,3,3,4,4,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
58,3,3,2,4,4,4,5,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
58,3,3,2,5,4,4,5,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
58,3,3,3,2,1,4,2,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
58,3,3,3,3,2,4,3,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
58,3,3,3,4,3,4,4,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
58,3,3,3,5,4,4,5,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
58,3,4,2,2,2,5,2,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
58,3,4,2,3,3,5,3,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
58,3,4,2,4,4,5,4,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
58,3,4,2,5,4,5,4,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
58,3,4,3,2,1,5,1,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
58,3,4,3,3,2,5,2,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
58,3,4,3,4,3,5,3,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
58,3,4,3,5,2,5,2,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
59,3,1,2,2,3,5,3,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
59,3,1,2,3,3,5,3,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
59,3,1,2,4,4,5,4,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
59,3,1,2,5,4,5,4,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
59,3,1,3,2,1,5,1,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
59,3,1,3,3,2,5,2,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
59,3,1,3,4,3,5,3,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
59,3,1,3,5,4,5,4,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
59,3,2,2,2,2,4,3,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
59,3,2,2,3,3,4,4,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
59,3,2,2,4,5,4,6,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
59,3,2,2,5,4,4,5,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
59,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
59,3,2,3,3,2,4,3,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
59,3,2,3,4,2,4,3,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
59,3,2,3,5,4,4,5,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
59,3,3,2,2,2,4,3,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
59,3,3,2,3,2,4,3,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
59,3,3,2,4,4,4,5,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
59,3,3,2,5,3,4,4,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
59,3,3,3,2,1,4,2,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
59,3,3,3,3,2,4,3,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
59,3,3,3,4,3,4,4,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
59,3,3,3,5,3,4,4,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
59,3,4,2,2,2,5,2,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
59,3,4,2,3,3,5,3,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
59,3,4,2,4,4,5,4,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
59,3,4,2,5,4,5,4,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
59,3,4,3,2,1,5,1,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
59,3,4,3,3,2,5,2,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
59,3,4,3,4,4,5,4,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
59,3,4,3,5,4,5,4,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
60,3,1,2,2,3,3,5,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
60,3,1,2,3,3,3,5,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
60,3,1,2,4,5,3,7,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
60,3,1,2,5,3,3,5,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
60,3,1,3,2,1,3,3,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
60,3,1,3,3,2,3,4,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
60,3,1,3,4,4,3,6,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
60,3,1,3,5,3,3,5,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
60,3,2,2,2,3,4,4,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
60,3,2,2,3,3,4,4,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
60,3,2,2,4,5,4,6,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
60,3,2,2,5,5,4,6,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
60,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
60,3,2,3,3,3,4,4,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
60,3,2,3,4,3,4,4,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
60,3,2,3,5,5,4,6,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
60,3,3,2,2,2,3,4,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
60,3,3,2,3,4,3,6,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
60,3,3,2,4,4,3,6,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
60,3,3,2,5,4,3,6,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
60,3,3,3,2,1,3,3,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
60,3,3,3,3,3,3,5,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
60,3,3,3,4,3,3,5,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
60,3,3,3,5,2,3,4,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
60,3,4,2,2,2,5,2,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
60,3,4,2,3,4,5,4,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
60,3,4,2,4,5,5,5,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
60,3,4,2,5,4,5,4,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
60,3,4,3,2,1,5,1,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
60,3,4,3,3,2,5,2,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
60,3,4,3,4,3,5,3,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
60,3,4,3,5,5,5,5,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
61,3,1,2,2,2,5,2,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
61,3,1,2,3,4,5,4,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
61,3,1,2,4,2,5,2,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
61,3,1,2,5,4,5,4,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
61,3,1,3,2,1,5,1,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
61,3,1,3,3,1,5,1,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
61,3,1,3,4,3,5,3,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
61,3,1,3,5,3,5,3,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
61,3,2,2,2,4,4,5,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
61,3,2,2,3,2,4,3,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
61,3,2,2,4,4,4,5,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
61,3,2,2,5,5,4,6,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
61,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
61,3,2,3,3,2,4,3,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
61,3,2,3,4,3,4,4,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
61,3,2,3,5,5,4,6,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
61,3,3,2,2,1,3,3,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
61,3,3,2,3,3,3,5,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
61,3,3,2,4,3,3,5,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
61,3,3,2,5,5,3,7,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
61,3,3,3,2,1,3,3,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
61,3,3,3,3,2,3,4,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
61,3,3,3,4,3,3,5,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
61,3,3,3,5,2,3,4,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
61,3,4,2,2,3,5,3,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
61,3,4,2,3,3,5,3,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
61,3,4,2,4,4,5,4,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
61,3,4,2,5,5,5,5,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
61,3,4,3,2,1,5,1,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
61,3,4,3,3,1,5,1,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
61,3,4,3,4,4,5,4,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
61,3,4,3,5,5,5,5,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
62,3,1,2,2,3,3,5,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
62,3,1,2,3,3,3,5,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
62,3,1,2,4,3,3,5,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
62,3,1,2,5,3,3,5,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
62,3,1,3,2,1,3,3,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
62,3,1,3,3,2,3,4,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
62,3,1,3,4,2,3,4,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
62,3,1,3,5,3,3,5,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
62,3,2,2,2,3,4,4,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
62,3,2,2,3,3,4,4,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
62,3,2,2,4,4,4,5,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
62,3,2,2,5,3,4,4,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
62,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
62,3,2,3,3,2,4,3,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
62,3,2,3,4,3,4,4,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
62,3,2,3,5,3,4,4,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
62,3,3,2,2,3,2,6,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
62,3,3,2,3,3,2,6,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
62,3,3,2,4,4,2,7,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
62,3,3,2,5,4,2,7,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
62,3,3,3,2,1,2,4,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
62,3,3,3,3,2,2,5,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
62,3,3,3,4,3,2,6,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
62,3,3,3,5,3,2,6,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
62,3,4,2,2,2,4,3,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
62,3,4,2,3,3,4,4,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
62,3,4,2,4,5,4,6,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
62,3,4,2,5,5,4,6,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
62,3,4,3,2,1,4,2,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
62,3,4,3,3,2,4,3,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
62,3,4,3,4,4,4,5,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
62,3,4,3,5,4,4,5,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
63,3,1,2,2,2,4,3,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
63,3,1,2,3,3,4,4,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
63,3,1,2,4,4,4,5,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
63,3,1,2,5,3,4,4,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
63,3,1,3,2,1,4,2,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
63,3,1,3,3,2,4,3,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
63,3,1,3,4,3,4,4,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
63,3,1,3,5,3,4,4,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
63,3,2,2,2,3,4,4,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
63,3,2,2,3,3,4,4,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
63,3,2,2,4,4,4,5,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
63,3,2,2,5,4,4,5,H2,A2,R4,0.003050374,5.05779417,5.683266666,21.8686694,27.9816864,27.12722124
63,3,2,3,2,1,4,2,H2,A3,R1,0.019778,5.778278352,11.06620135,26.39092104,29.08512,27.23689287
63,3,2,3,3,1,4,2,H2,A3,R2,0.01520364,11.402424,16.9393,30.05377368,31.25470194,29.9617409
63,3,2,3,4,2,4,3,H2,A3,R3,0.01109318,17.91339744,22.6126656,32.66437364,31.75725868,30.75902208
63,3,2,3,5,3,4,4,H2,A3,R4,0.00509718,13.1699,16.29100942,26.87633634,33.849822,32.83728228
63,3,3,2,2,2,4,3,H3,A2,R1,0.01196244,15.2127756,18.5996111,29.8488841,33.8232986,33.43706784
63,3,3,2,3,3,4,4,H3,A2,R2,0.0079172,16.77028635,22.20972138,34.7838358,38.02836015,36.1791255
63,3,3,2,4,4,4,5,H3,A2,R3,0.00547657,18.5684796,23.84237884,39.59104842,39.1840211,37.7549608
63,3,3,2,5,4,4,5,H3,A2,R4,0.003051862,4.75733115,5.567281632,21.8686694,26.319408,25.54699476
63,3,3,3,2,1,4,2,H3,A3,R1,0.02229976,5.719316328,10.62793595,25.35598296,27.9217152,27.51768558
63,3,3,3,3,2,4,3,H3,A3,R2,0.01768866,11.056896,16.431121,29.16983916,30.93899788,28.4784864
63,3,3,3,4,3,4,4,H3,A3,R3,0.01295152,17.21773152,21.7258944,30.7239158,32.08131234,29.25122688
63,3,3,3,5,3,4,4,H3,A3,R4,0.00650788,12.774803,16.29100942,25.54582464,31.526795,30.90567744
63,3,4,2,2,1,4,2,H4,A2,R1,0.01159416,15.0591112,18.78940305,30.16308288,33.1330272,33.08876505
63,3,4,2,3,4,4,5,H4,A2,R2,0.006724786,16.94681568,21.98538076,34.4288987,36.49186075,35.440776
63,3,4,2,4,4,4,5,H4,A2,R3,0.004577594,19.15485264,23.84237884,38.78306784,37.98451025,38.54980208
63,3,4,2,5,5,4,6,H4,A2,R4,0.002609706,4.75733115,5.509289115,21.6432192,27.1505472,25.0202526
63,3,4,3,2,1,4,2,H4,A3,R1,0.01599418,5.660354304,10.40880325,24.5797794,28.2125664,26.95610016
63,3,4,3,3,2,4,3,H4,A3,R2,0.01227278,11.287248,16.092335,28.28590464,30.93899788,28.7751373
63,3,4,3,4,3,4,4,H4,A3,R3,0.009054088,16.86989856,21.7258944,31.69414472,30.7850977,28.6481088
63,3,4,3,5,3,4,4,H4,A3,R4,0.003859388,12.643104,16.29100942,26.07802932,31.526795,30.5837433
64,3,1,2,2,2,5,2,H1,A2,R1,0.01112868,13.1699,16.1393,27.1533,33.1861,32.5186
64,3,1,2,3,4,5,4,H1,A2,R2,0.006869816,16.1752,19.9781,32.0611,35.581,35.1821
64,3,1,2,4,5,5,5,H1,A2,R3,0.004954706,18.1989,22.8919,37.3618,39.6005,38.8605
64,3,1,2,5,5,5,5,H1,A2,R4,0.00291451,19.7432,25.0814,40.8071,42.0881,40.9712
64,3,1,3,2,1,5,1,H1,A3,R1,0.01986482,5.0583,5.85783,23.7316,28.859,26.8746
64,3,1,3,3,2,5,2,H1,A3,R2,0.01250276,5.95576,11.5333,26.1348,30.297,28.3629
64,3,1,3,4,5,5,5,H1,A3,R3,0.008048172,11.9975,17.285,30.0658,32.2147,30.2705
64,3,1,3,5,3,5,3,H1,A3,R4,0.003510562,18.1163,23.093,33.3412,33.0667,31.4124
64,3,2,2,2,3,5,3,H2,A2,R1,0.01328432,15.36644,18.78940305,30.47728166,35.5489771,34.48197621
64,3,2,2,3,4,5,4,H2,A2,R2,0.00815931,17.82946233,21.76104014,35.49371,39.1807347,36.917475
64,3,2,2,4,3,5,3,H2,A2,R3,0.005574714,19.15485264,23.84237884,41.61099987,39.983695,39.34464336
